record_code,format_version,submission_date,reporting_agency,release_agency,coordinator,tag_code_or_release_id,tag_type,first_sequential_number,last_sequential_number,related_group_type,related_group_id,species,run,brood_year,first_release_date,First_year,First_month,First_day,First_date,Last_year,Last_month,Last_day,Last_date,release_location_code,hatchery_location_code,stock_location_code,release_stage,rearing_type,study_type,release_strategy,avg_length,study_integrity,cwt_1st_mark,cwt_1st_mark_count,cwt_2nd_mark,cwt_2nd_mark_count,non_cwt_1st_mark,non_cwt_1st_mark_count,non_cwt_2nd_mark,non_cwt_2nd_mark_count,counting_method,tag_loss_rate,tag_loss_days,tag_loss_sample_size,tag_reused,comments,release_location_name,hatchery_location_name,hatchery,stock_location_name,release_location_state,release_location_rmis_region,release_location_rmis_basin,record_origin,Cleaned up release location,Cleaned up site name,LAT,LONG,Category,Bay_release,DistanceFromHatchery_in_meters,Ocean dist_FINAL,Excl,Notes,dist_hatch,dist_ocean
T,4.1,20070811,CDFW,FWS,8,601080904,15,,,,,1,3,2006,20070209,2007,2,9,39122,2007,2,9,39122,6FCSASBF ISLE,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,52,N,5000,26013,,,5000,23,,,,0.0009,5,200,,,SAC R AT ISLETON,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SAFA,SACR,C,Sacramento River,Isleton,38.1628,-121.6126,normal,UPSTREAM,208354,103447,,,0.208354,0.103447
T,4.1,20070811,CDFW,FWS,8,601080905,15,,,,,1,3,2006,20070209,2007,2,9,39122,2007,2,9,39122,6FCSASBF ISLE,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,53,N,5000,25559,,,5000,258,,,,0.01,5,200,,,SAC R AT ISLETON,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SAFA,SACR,C,Sacramento River,Isleton,38.1628,-121.6126,normal,UPSTREAM,208354,103447,,,0.208354,0.103447
T,4.1,20070811,CDFW,FWS,8,601080902,15,,,,,1,3,2006,20070209,2007,2,9,39122,2007,2,9,39122,6FCSJMOK LTHS,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,52,N,5000,26511,,,5000,268,,,,0.01,7,200,,,MOK R LIGHTHOUSE MARINA,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SJOA,MOKE,C,Mokelumne River,Lighthouse Marina,38.1054,-121.5708,normal (delta),UPSTREAM,216169,114452,,,0.216169,0.114452
T,4.1,20070811,CDFW,FWS,8,601080903,15,,,,,1,3,2006,20070209,2007,2,9,39122,2007,2,9,39122,6FCSJMOK LTHS,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,52,N,5000,27878,,,5000,282,,,,0.01,7,200,,,MOK R LIGHTHOUSE MARINA,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SJOA,MOKE,C,Mokelumne River,Lighthouse Marina,38.1054,-121.5708,normal (delta),UPSTREAM,216169,114452,,,0.216169,0.114452
T,4.1,20070811,CDFW,CDWR,8,601090200,15,,,,,1,3,2006,20070206,2007,2,6,39119,2007,2,7,39120,6FCSASBF YLBY,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,54,N,5000,10247,,,5000,156,,,,0.015,10,200,,,YOLO BYPASS,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SAFA,SACR,C,Yolo Bypass,Yolo Bypass-Rd 17,38.692164,-121.645496,NMR,UPSTREAM,274184,158849,,,0.274184,0.158849
T,4.1,20070811,CDFW,CDWR,8,601090201,15,,,,,1,3,2006,20070206,2007,2,6,39119,2007,2,7,39120,6FCSASBF YLBY,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,54,N,5000,9499,,,5000,145,,,,0.015,10,200,,,YOLO BYPASS,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SAFA,SACR,C,Yolo Bypass,Yolo Bypass-Rd 17,38.692164,-121.645496,NMR,UPSTREAM,274184,158849,,,0.274184,0.158849
T,4.1,20070811,CDFW,CDWR,8,601090100,15,,,,,1,3,2006,20070206,2007,2,6,39119,2007,2,6,39119,6FCSASBF ELKH,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,57,N,5000,10054,,,5000,102,,,,0.01,6,200,,,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SAFA,SACR,C,Sacramento River,Elkhorn Regional Park,38.673,-121.6258,normal,UPSTREAM,122702,188953,,,0.122702,0.188953
T,4.1,20070811,CDFW,CDWR,8,601090102,15,,,,,1,3,2006,20070206,2007,2,6,39119,2007,2,6,39119,6FCSASBF ELKH,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,57,N,5000,10855,,,5000,110,,,,0.01,6,200,,,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SAFA,SACR,C,Sacramento River,Elkhorn Regional Park,38.673,-121.6258,normal,UPSTREAM,122702,188953,,,0.122702,0.188953
T,4.1,20070811,CDFW,CDWR,8,601090104,15,,,,,1,3,2006,20070206,2007,2,6,39119,2007,2,6,39119,6FCSASBF ELKH,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,57,N,5000,11053,,,5000,112,,,,0.01,6,200,,,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SAFA,SACR,C,Sacramento River,Elkhorn Regional Park,38.673,-121.6258,normal,UPSTREAM,122702,188953,,,0.122702,0.188953
T,4.1,20070811,CDFW,CDWR,8,601090101,15,,,,,1,3,2006,20070206,2007,2,6,39119,2007,2,6,39119,6FCSASBF ELKH,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,57,N,5000,9867,,,5000,100,,,,0.01,6,200,,,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SAFA,SACR,C,Sacramento River,Elkhorn Regional Park,38.673,-121.6258,normal,UPSTREAM,122702,188953,,,0.122702,0.188953
T,4.1,20070811,CDFW,CDWR,8,601090103,15,,,,,1,3,2006,20070206,2007,2,6,39119,2007,2,6,39119,6FCSASBF ELKH,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,57,N,5000,10458,,,5000,106,,,,0.01,6,200,,,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SAFA,SACR,C,Sacramento River,Elkhorn Regional Park,38.673,-121.6258,normal,UPSTREAM,122702,188953,,,0.122702,0.188953
T,4.1,20070811,CDFW,CDWR,8,601090105,15,,,,,1,3,2006,20070206,2007,2,6,39119,2007,2,6,39119,6FCSASBF YLBY,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,57,N,5000,10256,,,5000,156,,,,0.015,6,200,,,YOLO BYPASS,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SAFA,SACR,C,Yolo Bypass,Yolo Bypass-Rd 17,38.692164,-121.645496,NMR,UPSTREAM,274184,158849,,,0.274184,0.158849
T,4.1,20070811,CDFW,CDWR,8,601090106,15,,,,,1,3,2006,20070206,2007,2,6,39119,2007,2,6,39119,6FCSASBF YLBY,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,57,N,5000,10570,,,5000,161,,,,0.015,6,200,,,YOLO BYPASS,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SAFA,SACR,C,Yolo Bypass,Yolo Bypass-Rd 17,38.692164,-121.645496,NMR,UPSTREAM,274184,158849,,,0.274184,0.158849
T,4.1,20070811,CDFW,CDWR,8,601090107,15,,,,,1,3,2006,20070206,2007,2,6,39119,2007,2,6,39119,6FCSASBF YLBY,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,57,N,5000,10946,,,5000,167,,,,0.015,6,200,,,YOLO BYPASS,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SAFA,SACR,C,Yolo Bypass,Yolo Bypass-Rd 17,38.692164,-121.645496,NMR,UPSTREAM,274184,158849,,,0.274184,0.158849
T,4.1,20080916,CDFW,CDWR,8,608000002,15,,,,,1,3,2007,20080221,2008,2,21,39499,2008,2,21,39499,6FCSASBF ELKH,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,,N,5000,53524,,,5000,1373,,,,0.025,1,200,,,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SAFA,SACR,C,Sacramento River,Elkhorn Regional Park,38.673,-121.6258,normal,UPSTREAM,122702,188953,,,0.122702,0.188953
T,4.1,20080916,CDFW,CDWR,8,608000003,15,,,,,1,3,2007,20080221,2008,2,21,39499,2008,2,21,39499,6FCSASBF ELKH,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,,N,5000,55537,,,5000,280,,,,0.005,4,200,,,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SAFA,SACR,C,Sacramento River,Elkhorn Regional Park,38.673,-121.6258,normal,UPSTREAM,122702,188953,,,0.122702,0.188953
T,4.1,20080916,CDFW,FWS,8,608020007,15,,,,,1,3,2007,20080220,2008,2,20,39498,2008,2,20,39498,6FCSASBF ISLE,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,,N,5000,27315,,,5000,137,,,,0.005,19,200,,,SAC R AT ISLETON,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SAFA,SACR,C,Sacramento River,Isleton,38.1628,-121.6126,normal,UPSTREAM,208354,103447,,,0.208354,0.103447
T,4.1,20080916,CDFW,FWS,8,608020008,15,,,,,1,3,2007,20080220,2008,2,20,39498,2008,2,20,39498,6FCSASBF ISLE,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,,N,5000,26656,,,5000,134,,,,0.005,19,200,,,SAC R AT ISLETON,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SAFA,SACR,C,Sacramento River,Isleton,38.1628,-121.6126,normal,UPSTREAM,208354,103447,,,0.208354,0.103447
T,4.1,20080916,CDFW,FWS,8,608020009,15,,,,,1,3,2007,20080220,2008,2,20,39498,2008,2,20,39498,6FCSJMOK LTHS,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,,N,5000,26581,,,5000,134,,,,0.005,14,200,,,MOK R LIGHTHOUSE MARINA,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SJOA,MOKE,C,Mokelumne River,Lighthouse Marina,38.1054,-121.5708,normal (delta),UPSTREAM,216169,114452,,,0.216169,0.114452
T,4.1,20080916,CDFW,FWS,8,608020100,15,,,,,1,3,2007,20080220,2008,2,20,39498,2008,2,20,39498,6FCSJMOK LTHS,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,,N,5000,26196,,,5000,132,,,,0.005,14,200,,,MOK R LIGHTHOUSE MARINA,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SJOA,MOKE,C,Mokelumne River,Lighthouse Marina,38.1054,-121.5708,normal (delta),UPSTREAM,216169,114452,,,0.216169,0.114452
T,4.1,20080916,CDFW,CDWR,8,608000001,15,,,,,1,3,2007,20080207,2008,2,7,39485,2008,2,7,39485,6FCSASBF ELKH,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,,N,5000,54844,,,5000,1120,,,,0.02,6,200,,,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SAFA,SACR,C,Sacramento River,Elkhorn Regional Park,38.673,-121.6258,normal,UPSTREAM,122702,188953,,,0.122702,0.188953
T,4.1,20080916,CDFW,CDWR,8,608000000,15,,,,,1,3,2007,20080207,2008,2,7,39485,2008,2,7,39485,6FCSASBF ELKH,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,,N,5000,52855,,,5000,266,,,,0.005,6,200,,,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SAFA,SACR,C,Sacramento River,Elkhorn Regional Park,38.673,-121.6258,normal,UPSTREAM,122702,188953,,,0.122702,0.188953
T,4.1,20080916,CDFW,FWS,8,608020101,15,,,,,1,3,2007,20080206,2008,2,6,39484,2008,2,6,39484,6FCSASBF ISLE,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,,N,5000,27743,,,5000,84,,,,0.003,6,834,,,SAC R AT ISLETON,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SAFA,SACR,C,Sacramento River,Isleton,38.1628,-121.6126,normal,UPSTREAM,208354,103447,,,0.208354,0.103447
T,4.1,20080916,CDFW,FWS,8,608020102,15,,,,,1,3,2007,20080206,2008,2,6,39484,2008,2,6,39484,6FCSASBF ISLE,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,,N,5000,27260,,,5000,83,,,,0.003,6,834,,,SAC R AT ISLETON,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SAFA,SACR,C,Sacramento River,Isleton,38.1628,-121.6126,normal,UPSTREAM,208354,103447,,,0.208354,0.103447
T,4.1,20080916,CDFW,FWS,8,608020104,15,,,,,1,3,2007,20080206,2008,2,6,39484,2008,2,6,39484,6FCSJMOK LTHS,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,,N,5000,27687,,,5000,28,,,,0.001,6,731,,,MOK R LIGHTHOUSE MARINA,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SJOA,MOKE,C,Mokelumne River,Lighthouse Marina,38.1054,-121.5708,normal (delta),UPSTREAM,216169,114452,,,0.216169,0.114452
T,4.1,20080916,CDFW,FWS,8,608020103,15,,,,,1,3,2007,20080206,2008,2,6,39484,2008,2,6,39484,6FCSJMOK LTHS,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,,N,5000,27002,,,5000,28,,,,0.001,6,731,,,MOK R LIGHTHOUSE MARINA,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SJOA,MOKE,C,Mokelumne River,Lighthouse Marina,38.1054,-121.5708,normal (delta),UPSTREAM,216169,114452,,,0.216169,0.114452
T,4.1,20151002,CDFW,CDFW,8,608000805,15,,,,,1,3,2012,20130220,2013,2,20,41325,2013,2,20,41325,6FCSASBF ELKH,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,,N,5000,9104,,,,,,,C,,0,0,,Knaggs Ranch Group.,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SAFA,SACR,N,Sacramento River,Elkhorn Regional Park,38.673,-121.6258,normal,UPSTREAM,122702,188953,,,0.122702,0.188953
T,4.1,20151002,CDFW,CDFW,8,608000802,15,,,,,1,3,2012,20130220,2013,2,20,41325,2013,2,20,41325,6FCSASBF ELKH,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,,N,5000,10123,,,,,,,C,,0,0,,Knaggs Ranch Group.,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SAFA,SACR,N,Sacramento River,Elkhorn Regional Park,38.673,-121.6258,normal,UPSTREAM,122702,188953,,,0.122702,0.188953
T,4.1,20151002,CDFW,CDFW,8,608000803,15,,,,,1,3,2012,20130220,2013,2,20,41325,2013,2,20,41325,6FCSASBF ELKH,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,,N,5000,11069,,,,,,,C,,0,0,,Knaggs Ranch Group.,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SAFA,SACR,N,Sacramento River,Elkhorn Regional Park,38.673,-121.6258,normal,UPSTREAM,122702,188953,,,0.122702,0.188953
T,4.1,20151002,CDFW,CDFW,8,608000804,15,,,,,1,3,2012,20130220,2013,2,20,41325,2013,2,20,41325,6FCSASBF ELKH,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,,N,5000,10128,,,,,,,C,,0,0,,Knaggs Ranch Group.,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SAFA,SACR,N,Sacramento River,Elkhorn Regional Park,38.673,-121.6258,normal,UPSTREAM,122702,188953,,,0.122702,0.188953
T,4.1,20151002,CDFW,CDFW,8,608000808,15,,,,,1,3,2012,20130220,2013,2,20,41325,2013,2,20,41325,6FCSASBF ELKH,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,,N,5000,6068,,,,,,,C,,0,0,,Knaggs Ranch Group.,SAC R ELKHORN BOAT RAMP,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SAFA,SACR,N,Sacramento River,Elkhorn Regional Park,38.673,-121.6258,normal,UPSTREAM,122702,188953,,,0.122702,0.188953
T,4.1,20160415,CDFW,CDFW,8,608000807,15,,,,,1,3,2012,20130219,2013,2,19,41324,2013,2,19,41324,6FCSASBF YLBY,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,,N,5000,10080,,,,,,,C,,0,0,,Knaggs Ranch Group. Released at Rd. 17.,YOLO BYPASS,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SAFA,SACR,N,Yolo Bypass,Yolo Bypass-Rd 17,38.692164,-121.645496,NMR,UPSTREAM,274184,158849,,,0.274184,0.158849
T,4.1,20151002,CDFW,CDFW,8,608000801,15,,,,,1,3,2012,20130219,2013,2,19,41324,2013,2,19,41324,6FCSASBF YLBY,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,,N,5000,9448,,,,,,,C,,0,0,,Knaggs Ranch Group. Released at Rd. 17.,YOLO BYPASS,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SAFA,SACR,N,Yolo Bypass,Yolo Bypass-Rd 17,38.692164,-121.645496,NMR,UPSTREAM,274184,158849,,,0.274184,0.158849
T,4.1,20151002,CDFW,CDFW,8,608000806,15,,,,,1,3,2012,20130219,2013,2,19,41324,2013,2,19,41324,6FCSASBF YLBY,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,,N,5000,9974,,,,,,,C,,0,0,,Knaggs Ranch Group. Released at Rd. 17.,YOLO BYPASS,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SAFA,SACR,N,Yolo Bypass,Yolo Bypass-Rd 17,38.692164,-121.645496,NMR,UPSTREAM,274184,158849,,,0.274184,0.158849
T,4.1,20151002,CDFW,CDFW,8,608000108,15,,,,,1,3,2012,20130219,2013,2,19,41324,2013,2,19,41324,6FCSASBF YLBY,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,,N,5000,39240,,,,,,,C,,0,0,,Knaggs Ranch Group. Released at Rd. 17.,YOLO BYPASS,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SAFA,SACR,N,Yolo Bypass,Yolo Bypass-Rd 17,38.692164,-121.645496,NMR,UPSTREAM,274184,158849,,,0.274184,0.158849
T,4.1,20151002,CDFW,CDFW,8,608000800,15,,,,,1,3,2012,20130219,2013,2,19,41324,2013,2,19,41324,6FCSASBF YLBY,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,,N,5000,10556,,,,,,,C,,0,0,,Knaggs Ranch Group. Released at Rd. 17,YOLO BYPASS,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SAFA,SACR,N,Yolo Bypass,Yolo Bypass-Rd 17,38.692164,-121.645496,NMR,UPSTREAM,274184,158849,,,0.274184,0.158849
T,4.1,20151002,CDFW,CDFW,8,608000809,15,,,,,1,3,2012,20130219,2013,2,19,41324,2013,2,19,41324,6FCSASBF YLBY,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,,N,5000,6012,,,,,,,C,,0,0,,Knaggs Ranch Group. Released at Rd. 17,YOLO BYPASS,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SAFA,SACR,N,Yolo Bypass,Yolo Bypass-Rd 17,38.692164,-121.645496,NMR,UPSTREAM,274184,158849,,,0.274184,0.158849
T,4.1,20151002,CDFW,CDFW,8,608000900,15,,,,,1,3,2012,20130219,2013,2,19,41324,2013,2,19,41324,6FCSASBF YLBY,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,,N,5000,7086,,,,,,,C,,0,0,,Knaggs Ranch Group. Released at Rd. 22 - Toe Drain,YOLO BYPASS,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SAFA,SACR,N,Yolo Bypass,Yolo Bypass-Rd 17,38.692164,-121.645496,NMR,UPSTREAM,274184,158849,,,0.274184,0.158849
T,4.1,20150113,CDFW,CDFW,8,608000702,15,,,,,1,3,2011,20120131,2012,1,31,40939,2012,1,31,40939,6FCSASBF YLBY,6FCSAFEA FRFH,6FCSAFEA,G,H,E,FR,,N,5000,10218,,,,,,,C,0,0,0,,Experimental release for yolo bypass study. Half length tags,YOLO BYPASS,FEATHER R HATCHERY,feather,FEATHER RIVER,CA,SAFA,SACR,N,Yolo Bypass,Yolo Bypass-Rd 17,38.692164,-121.645496,NMR,UPSTREAM,274184,158849,,,0.274184,0.158849
T,4.1,20110826,CDFW,CDFW,8,64671,12,,,,,1,3,2010,20110527,2011,5,27,40690,2011,6,10,40704,6FCSJSTO MOSS,6FCSJMER MRFF,6FCSJMER,G,H,E,FR,75,N,5000,6669,,,5000,93,,,,,39,605,,,SAN JOAQUIN MOSSDALE,MERCED R FISH FACIL,merced,MERCED RIVER,CA,SJOA,SJR,T,San Joaquin River,Mossdale,37.78708,-121.30765,normal,UPSTREAM,178047,165097,,,0.178047,0.165097
T,4.1,20140331,CDFW,CDFW,8,68731,12,,,,,1,3,2012,20130518,2013,5,18,41412,2013,6,4,41429,6FCSJOLB JRPT,6FCSJMER MRFF,6FCSJMER,G,H,P,FR,75,N,5000,66544,,,5000,5009,0,245529,V,,19,200,,"Due to truck malfunction, 457 marked salmon released San Joaquin R at Mossdale.",SAN JOAQ RIV JERSEY PT,MERCED R FISH FACIL,merced,MERCED RIVER,CA,SJOA,SJR,N,San Joaquin River,Jersey Point,38.0519,-121.6875,normal,UPSTREAM,248909,94236,,,0.248909,0.094236
T,4.1,20140331,CDFW,CDFW,8,60436,12,,,,,1,3,2012,20130516,2013,5,16,41410,2013,6,4,41429,6FCSJOLB JRPT,6FCSJMER MRFF,6FCSJMER,V,H,P,FR,83,N,5000,86433,,,5000,5547,0,289572,V,,14,199,,"Due to truck malfunction, 802 marked salmon released San Joaquin R at Mossdale.",SAN JOAQ RIV JERSEY PT,MERCED R FISH FACIL,merced,MERCED RIVER,CA,SJOA,SJR,N,San Joaquin River,Jersey Point,38.0519,-121.6875,normal,UPSTREAM,248909,94236,,,0.248909,0.094236
T,4.1,20140331,CDFW,CDFW,8,60435,12,,,,,1,3,2012,20130515,2013,5,15,41409,2013,6,4,41429,6FCSJOLB JRPT,6FCSJMER MRFF,6FCSJMER,V,H,P,FR,85,N,5000,79100,,,5000,13883,0,154736,V,0.1493,16,201,,"Due to truck malfunction, 458 marked salmon released San Joaquin R at Mossdale.",SAN JOAQ RIV JERSEY PT,MERCED R FISH FACIL,merced,MERCED RIVER,CA,SJOA,SJR,N,San Joaquin River,Jersey Point,38.0519,-121.6875,normal,UPSTREAM,248909,94236,,,0.248909,0.094236
T,4.1,20140331,CDFW,CDFW,8,60434,12,,,,,1,3,2012,20130508,2013,5,8,41402,2013,6,4,41429,6FCSJOLB JRPT,6FCSJMER MRFF,6FCSJMER,V,H,P,FR,90,N,5000,93876,,,5000,7986,0,336758,V,0.0784,19,204,,"Due to truck malfunction, 42 marked salmon released San Joaquin R at Mossdale.",SAN JOAQ RIV JERSEY PT,MERCED R FISH FACIL,merced,MERCED RIVER,CA,SJOA,SJR,N,San Joaquin River,Jersey Point,38.0519,-121.6875,normal,UPSTREAM,248909,94236,,,0.248909,0.094236
T,4.1,20070730,CDFW,CDFW,8,64731,12,,,,,1,3,2006,20070508,2007,5,8,39210,2007,5,9,39211,6FCSJMER HATF,6FCSJMER MRFF,6FCSJMER,V,H,E,FR,100,N,5000,24269,,,5000,1144,,,,0.045,31,201,,,MER R HATFIELD STATE AREA,MERCED R FISH FACIL,merced,MERCED RIVER,CA,SJOA,MERC,C,Merced River,Hatfield State Park,37.3578,-120.9594,normal,UPSTREAM,78268,264876,,,0.078268,0.264876
T,4.1,20070730,CDFW,CDFW,8,64732,12,,,,,1,3,2006,20070508,2007,5,8,39210,2007,5,9,39211,6FCSJMER HATF,6FCSJMER MRFF,6FCSJMER,V,H,E,FR,100,N,5000,24676,,,5000,1164,,,,0.045,31,201,,,MER R HATFIELD STATE AREA,MERCED R FISH FACIL,merced,MERCED RIVER,CA,SJOA,MERC,C,Merced River,Hatfield State Park,37.3578,-120.9594,normal,UPSTREAM,78268,264876,,,0.078268,0.264876
T,4.1,20070730,CDFW,CDFW,8,64733,12,,,,,1,3,2006,20070504,2007,5,4,39206,2007,5,4,39206,6FCSJMER MRFF,6FCSJMER MRFF,6FCSJMER,V,H,E,VO,94,N,5000,25270,,,5000,411,,,,0.016,24,199,,,MERCED R FISH FACIL,MERCED R FISH FACIL,merced,MERCED RIVER,CA,SJOA,MERC,C,Merced River,Merced River Fish Hatchery,37.51592,-120.37238,normal,UPSTREAM,0,343144,,,0,0.343144
T,4.1,20070730,CDFW,CDFW,8,64734,12,,,,,1,3,2006,20070504,2007,5,4,39206,2007,5,4,39206,6FCSJMER MRFF,6FCSJMER MRFF,6FCSJMER,V,H,E,VO,94,N,5000,25107,,,5000,408,,,,0.016,24,199,,,MERCED R FISH FACIL,MERCED R FISH FACIL,merced,MERCED RIVER,CA,SJOA,MERC,C,Merced River,Merced River Fish Hatchery,37.51592,-120.37238,normal,UPSTREAM,0,343144,,,0,0.343144
T,4.1,20070730,CDFW,CDFW,8,64735,12,,,,,1,3,2006,20070504,2007,5,4,39206,2007,5,4,39206,6FCSJMER MRFF,6FCSJMER MRFF,6FCSJMER,V,H,E,VO,94,N,5000,25170,,,5000,409,,,,0.016,24,199,,,MERCED R FISH FACIL,MERCED R FISH FACIL,merced,MERCED RIVER,CA,SJOA,MERC,C,Merced River,Merced River Fish Hatchery,37.51592,-120.37238,normal,UPSTREAM,0,343144,,,0,0.343144
T,4.1,20070730,CDFW,CDFW,8,64736,12,,,,,1,3,2006,20070504,2007,5,4,39206,2007,5,4,39206,6FCSJMER MRFF,6FCSJMER MRFF,6FCSJMER,V,H,E,VO,94,N,5000,25237,,,5000,410,,,,0.016,24,199,,,MERCED R FISH FACIL,MERCED R FISH FACIL,merced,MERCED RIVER,CA,SJOA,MERC,C,Merced River,Merced River Fish Hatchery,37.51592,-120.37238,normal,UPSTREAM,0,343144,,,0,0.343144
T,4.1,20100224,CDFW,CDFW,8,64574,12,,,,,1,3,2008,20090512,2009,5,12,39945,2009,5,12,39945,6FCSJOLB JRPT,6FCSJMER MRFF,6FCSJMER,G,H,E,FR,87,N,5000,24545,,,5000,1157,,,,,,,,,SAN JOAQ RIV JERSEY PT,MERCED R FISH FACIL,merced,MERCED RIVER,CA,SJOA,SJR,T,San Joaquin River,Jersey Point,38.0519,-121.6875,normal,UPSTREAM,248909,94236,,,0.248909,0.094236
T,4.1,20100224,CDFW,CDFW,8,64575,12,,,,,1,3,2008,20090512,2009,5,12,39945,2009,5,12,39945,6FCSJOLB JRPT,6FCSJMER MRFF,6FCSJMER,G,H,E,FR,87,N,5000,8433,,,5000,397,,,,,,,,,SAN JOAQ RIV JERSEY PT,MERCED R FISH FACIL,merced,MERCED RIVER,CA,SJOA,SJR,T,San Joaquin River,Jersey Point,38.0519,-121.6875,normal,UPSTREAM,248909,94236,,,0.248909,0.094236
T,4.1,20101011,CDFW,CDFW,8,69001,12,,,,,1,3,2009,20100526,2010,5,26,40324,2010,5,26,40324,6FCSJOLB JRPT,6FCSJMER MRFF,6FCSJMER,G,H,E,FR,89,N,5000,23416,,,5000,1232,,,,,18,204,,,SAN JOAQ RIV JERSEY PT,MERCED R FISH FACIL,merced,MERCED RIVER,CA,SJOA,SJR,T,San Joaquin River,Jersey Point,38.0519,-121.6875,normal,UPSTREAM,248909,94236,,,0.248909,0.094236
